network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
71.57142857,123,1,41.90010797,20.57142857,24,20,1.511857892,0,0,157,533,36,176.4152299,157,533,36,176.4152299,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,188.5,501,0,222.2514663,0,0,0,0,30,156,0,58.78775383,0.767521411,4.862643959,0,1.700402339,4,4,5,0,0,0,4,4,4,5,5,5,8,3,3,1.302895249,8,0,0,0,0,0,10,attack_malware,attack
75.4,123,62,26.62329807,20,20,20,0,0,0,122.6,196,40,55.32449729,122.6,196,40,55.32449729,51.2,64,0,28.62167011,12.8,24,0,12.13260071,3,0,2,0,0,0,251.4,501,0,250.5080837,0,0,0,0,48,156,0,70.48404075,0.008310914,0.028629743,0,0.012424264,3,3,3,0,0,0,4,4,4,3,3,3,5,3,2,120.3240539,5,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,117.1666667,212,40,62.6662637,117.1666667,212,40,62.6662637,53.33333333,64,0,24.91196621,13.33333333,24,0,10.42142316,8,0,4,0,0,0,251.5,501,0,213.6324371,0,0,0,0,43.33333333,172,0,68.00712975,0.473274479,5.038388582,0,1.441703473,3,3,3,0,0,0,5,5,5,3,3,3,12,6,6,2.112938911,12,0,0,0,0,0,10,attack_malware,attack
80.57142857,123,62,28.99343111,20,20,20,0,0,0,213,533,40,193.0379928,213,533,40,193.0379928,54.85714286,64,0,24.18972627,14.85714286,24,0,10.76148335,5,0,3,0,0,0,286.4285714,501,0,225.3573881,0,0,0,0,89.71428571,388,0,144.6809297,0.739162799,5.03374596,0,1.894014076,3,3,3,0,0,0,4,5,5,3,3,3,7,4,3,1.3528819,7,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,118.8333333,212,40,67.23218475,118.8333333,212,40,67.23218475,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,252,501,0,224.0660617,0,0,0,0,44,172,0,72.70763371,0.09385068,0.357480346,0,0.140033402,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,10.65521792,6,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,177.1666667,533,40,175.6302072,177.1666667,533,40,175.6302072,49.23076923,64,0,28.06585662,12.30769231,24,0,10.64099475,8,0,4,0,0,0,231.9230769,501,0,216.0800243,0,0,0,0,36.92307692,156,0,61.27868245,0.221049401,2.037359401,0,0.565679646,3,3,3,0,0,0,5,5,5,4,4,4,13,6,6,4.523875649,13,0,0,0,0,0,10,attack_malware,attack
78.125,123,61,27.72022212,20,20,20,0,0,0,145.375,533,40,166.523218,145.375,533,40,166.523218,44.8,64,0,30.91493706,10.2,24,0,10.68540022,5,0,2,1,1,0,6574.5,64240,0,20262.62461,146,1460,0,461.6925384,24,156,0,53.36665626,0.157776472,1.439812887,0,0.451095588,4,4,4,0,0,0,6,6,6,4,4,4,10,4,4,6.338080505,10,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,118.8333333,212,40,67.23218475,118.8333333,212,40,67.23218475,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,251.3333333,501,0,224.0613011,0,0,0,0,44,172,0,72.70763371,0.080871143,0.344959893,0,0.133789594,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,12.36534985,6,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,45.71428571,64,0,31.22880233,11.42857143,24,0,11.1782101,4,0,2,0,0,0,216,501,0,225.6324445,0,0,0,0,34.28571429,156,0,62.13349683,0.249195545,1.605223164,0,0.598822099,3,3,3,0,0,0,4,4,4,4,4,4,7,3,3,4.012912885,7,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,146.3333333,533,40,135.3865398,146.3333333,533,40,135.3865398,45.71428571,64,0,30.00366278,11.42857143,24,0,10.73967687,8,0,4,0,0,0,215.5714286,501,0,216.69891,0,0,0,0,35.42857143,164,0,61.50636526,0.520527501,4.361052334,0,1.212420159,3,3,3,0,0,0,5,5,5,4,4,4,14,6,6,1.921128153,14,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,177.1666667,533,40,175.6302072,177.1666667,533,40,175.6302072,49.23076923,64,0,28.06585662,12.30769231,24,0,10.64099475,8,0,4,0,0,0,231.5384615,501,0,216.0407428,0,0,0,0,36.92307692,156,0,61.27868245,0.492937399,3.985047177,0,1.194538827,3,3,3,0,0,0,5,5,5,4,4,4,13,6,6,2.028655236,13,0,0,0,0,0,10,attack_malware,attack
77,123,1,36.17549815,20.30769231,24,20,1.109400392,0,0,166.3076923,533,36,172.6510858,166.3076923,533,36,172.6510858,49.23076923,64,0,28.06585662,12.30769231,24,0,10.64099475,8,0,4,0,0,0,232.2307692,501,0,216.1161547,0,0,0,0,36.92307692,156,0,61.27868245,0.450185161,5.039881266,0,1.386591969,4,4,5,0,0,0,5,5,5,4,4,4,13,6,6,2.221308266,13,0,0,0,0,0,10,attack_malware,attack
63,64,62,1.414213562,20,20,20,0,0,0,127,130,124,4.242640687,127,130,124,4.242640687,32,64,0,45.254834,12,24,0,16.97056275,1,0,1,0,0,0,250.5,501,0,354.2604974,0,0,0,0,42,84,0,59.39696962,0.000338344,0.000676688,0,0.000478491,2,2,3,0,0,0,2,2,4,2,2,2,2,1,1,2955.816772,2,0,0,0,0,0,10,attack_malware,attack
75.875,123,43,29.94966015,20,20,20,0,0,0,151.875,533,40,162.5708087,151.875,533,40,162.5708087,56,64,0,22.627417,10,24,0,11.1098412,4,0,2,0,0,0,188.25,501,0,222.1664434,0,0,0,0,30,156,0,58.78775383,1.023417947,7.994883772,0,2.817069775,4,4,4,0,0,0,6,6,6,4,4,4,8,4,4,0.977117902,8,0,0,0,0,0,10,attack_malware,attack
80.57142857,123,62,28.99343111,20,20,20,0,0,0,163,428,40,131.9911613,163,428,40,131.9911613,42.66666667,64,0,32,11.55555556,24,0,11.39200499,5,0,3,0,0,0,222.7777778,501,0,232.4692333,0,0,0,0,72.44444444,388,0,132.9277164,0.672088664,4.500752101,0,1.461682507,3,3,3,0,0,0,4,5,5,4,4,4,9,4,3,1.487898897,9,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,251.1666667,501,0,224.0619706,0,0,0,0,40,156,0,66.01817931,0.024800883,0.079768862,0,0.038141557,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,40.32112283,6,0,0,0,0,0,10,attack_malware,attack
78.125,123,61,27.72022212,20,20,20,0,0,0,145.375,533,40,166.523218,145.375,533,40,166.523218,44.8,64,0,30.91493706,10.2,24,0,10.68540022,5,0,2,1,1,0,6575.2,64240,0,20262.38195,146,1460,0,461.6925384,24,156,0,53.36665626,0.597972322,4.495742652,0,1.431463972,4,4,4,0,0,0,6,6,6,4,4,4,10,4,4,1.672318206,10,0,0,0,0,0,10,attack_malware,attack
83.16666667,123,61,30.87663626,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,188.5,501,0,222.2488952,0,0,0,0,30,156,0,58.78775383,0.251854661,1.144554684,0,0.438714594,3,3,3,0,0,0,4,4,4,4,4,4,8,3,3,3.970543993,8,0,0,0,0,0,10,attack_malware,attack
83.44444444,123,62,28.78770616,20,20,20,0,0,0,177,428,40,148.6124055,177,428,40,148.6124055,56.88888889,64,0,20.69637334,16,24,0,9.505416413,14,0,8,0,0,0,307.2222222,501,0,202.2172843,0,0,0,0,114.6666667,388,0,160.1881247,0.511310222,9.037649931,0,2.127941103,3,3,3,0,0,0,6,6,6,3,3,3,18,10,8,1.955759853,18,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,146.3333333,533,40,135.3865398,146.3333333,533,40,135.3865398,45.71428571,64,0,30.00366278,11.42857143,24,0,10.73967687,8,0,4,0,0,0,215.1428571,501,0,216.6194313,0,0,0,0,35.42857143,164,0,61.50636526,0.56040077,4.037653231,0,1.186723357,3,3,3,0,0,0,5,5,5,4,4,4,14,6,6,1.784437217,14,0,0,0,0,0,10,attack_malware,attack
85.875,123,62,30.74985482,20,20,20,0,0,0,151.375,533,40,163.8509231,151.375,533,40,163.8509231,56,64,0,22.627417,15,24,0,9.971387638,6,0,3,0,0,0,282.75,501,0,208.8941974,0,0,0,0,38.5,156,0,58.74642846,0.577951727,4.429977301,0,1.55678805,3,3,3,0,0,0,5,5,5,3,3,3,8,4,4,1.730248394,8,0,0,0,0,0,10,attack_malware,attack
87.45,123,62,29.40081108,20,20,20,0,0,0,109.975,428,40,89.62528475,109.975,428,40,89.62528475,57.75609756,64,0,19.22599866,16.7804878,24,0,8.542576295,34,0,18,0,0,0,318.5121951,501,0,185.6875227,0,0,0,0,54.04878049,388,0,91.15315442,0.212100643,4.048109962,0,0.840421817,3,3,3,0,0,0,7,7,7,4,4,4,41,21,19,4.714742844,41,0,0,0,0,0,10,attack_malware,attack
83.44444444,123,62,29.67368831,20,20,20,0,0,0,177,428,40,153.1861613,177,428,40,153.1861613,56.88888889,64,0,21.33333333,16,24,0,9.797958971,7,0,4,0,0,0,307.4444444,501,0,208.375929,0,0,0,0,114.6666667,388,0,165.1181395,0.009043169,0.040605977,0,0.014606304,3,3,3,0,0,0,5,5,5,3,3,3,9,5,4,110.5810931,9,0,0,0,0,0,10,attack_malware,attack
71.57142857,123,1,41.90010797,20.57142857,24,20,1.511857892,0,0,107,212,36,68.89847604,107,212,36,68.89847604,45.71428571,64,0,31.22880233,11.42857143,24,0,11.1782101,4,0,2,0,0,0,215.7142857,501,0,225.575349,0,0,0,0,37.71428571,172,0,68.42444565,0.675844353,4.210133717,0,1.564117017,4,4,5,0,0,0,4,4,4,4,4,4,7,3,3,1.479630675,7,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,188.5,501,0,222.2488952,0,0,0,0,30,156,0,58.78775383,0.242065473,1.433734835,0,0.496930553,3,3,3,0,0,0,4,4,4,4,4,4,8,3,3,4.131113964,8,0,0,0,0,0,10,attack_malware,attack
80.57142857,123,62,28.99343111,20,20,20,0,0,0,213,533,40,193.0379928,213,533,40,193.0379928,54.85714286,64,0,24.18972627,14.85714286,24,0,10.76148335,5,0,3,0,0,0,287.5714286,501,0,225.1561363,0,0,0,0,89.71428571,388,0,144.6809297,0.57174948,3.863030693,0,1.451675499,3,3,3,0,0,0,4,5,5,3,3,3,7,4,3,1.749017656,7,0,0,0,0,0,10,attack_malware,attack
81.35,123,61,27.98735617,20,20,20,0,0,0,164.3,428,40,145.9430675,164.3,428,40,145.9430675,44.30769231,64,0,30.12343836,11.92307692,24,0,10.68053586,15,0,8,1,1,0,2683.307692,64240,0,12557.01562,56.15384615,1460,0,286.3295573,79.38461538,388,0,142.6949409,0.238756683,2.924412069,0,0.644410116,4,4,4,0,0,0,8,8,8,4,4,4,26,11,9,4.188364416,26,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,117.1666667,212,40,62.6662637,117.1666667,212,40,62.6662637,45.71428571,64,0,30.00366278,11.42857143,24,0,10.73967687,8,0,4,0,0,0,215.5714286,501,0,216.69891,0,0,0,0,37.14285714,172,0,64.50623958,0.402736423,2.853006,0,0.866937573,3,3,3,0,0,0,5,5,5,4,4,4,14,6,6,2.483013442,14,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,28.87090944,20,20,20,0,0,0,137.1666667,533,40,115.6186683,137.1666667,533,40,115.6186683,53.33333333,64,0,24.54287964,13.33333333,24,0,10.26702317,12,0,6,0,0,0,250.9444444,501,0,210.4651633,0,0,0,0,42.22222222,172,0,65.39972617,0.26862047,2.043580112,0,0.650102937,3,3,3,0,0,0,6,6,6,3,3,3,18,9,9,3.722724558,18,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,115.5,204,40,64.13033604,115.5,204,40,64.13033604,45.71428571,64,0,31.22880233,11.42857143,24,0,11.1782101,4,0,2,0,0,0,215.8571429,501,0,225.6039513,0,0,0,0,36.57142857,164,0,65.82516526,0.445122243,3.002959898,0,1.128060803,3,3,3,0,0,0,4,4,4,4,4,4,7,3,3,2.246573875,7,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,28.87090944,20,20,20,0,0,0,136.0555556,533,40,115.2978099,136.0555556,533,40,115.2978099,50.52631579,64,0,26.80665013,12.63157895,24,0,10.43610467,12,0,6,0,0,0,238.1052632,501,0,212.508273,0,0,0,0,39.57894737,164,0,63.39848911,0.393677707,4.040969436,0,1.017621703,3,3,3,0,0,0,6,6,6,4,4,4,19,9,9,2.540148966,19,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,118.8333333,212,40,67.23218475,118.8333333,212,40,67.23218475,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,188,501,0,222.0849258,0,0,0,0,33,172,0,64.73682988,0.76921089,4.521450108,0,1.563195094,3,3,3,0,0,0,4,4,4,4,4,4,8,3,3,1.300033572,8,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,252,501,0,224.0660617,0,0,0,0,40,156,0,66.01817931,0.023416312,0.070066233,0,0.035382534,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,42.70525767,6,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,28.87090944,20,20,20,0,0,0,177.1666667,533,40,173.0281344,177.1666667,533,40,173.0281344,53.33333333,64,0,24.54287964,13.33333333,24,0,10.26702317,12,0,6,0,0,0,251.5,501,0,210.4678961,0,0,0,0,40,156,0,62.01328131,0.416840591,4.040132546,0,1.14965693,3,3,3,0,0,0,6,6,6,3,3,3,18,9,9,2.398998678,18,0,0,0,0,0,10,attack_malware,attack
77.15384615,123,1,36.11058514,20.30769231,24,20,1.109400392,0,0,155.8461538,428,36,136.26252,155.8461538,428,36,136.26252,46.93333333,64,0,29.29521333,12.26666667,24,0,10.84610968,9,0,5,0,0,0,234.4666667,501,0,221.4300492,0,0,0,0,80.26666667,388,0,138.7162915,0.404049708,4.036316934,0,1.062002874,4,4,5,0,0,0,5,6,6,5,5,5,15,7,5,2.47494297,15,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,177.1666667,533,40,175.6302072,177.1666667,533,40,175.6302072,53.33333333,64,0,24.91196621,13.33333333,24,0,10.42142316,8,0,4,0,0,0,251.6666667,501,0,213.6344939,0,0,0,0,40,156,0,62.94586419,0.44344115,5.038960755,0,1.447594557,3,3,3,0,0,0,5,5,5,3,3,3,12,6,6,2.255090556,12,0,0,0,0,0,10,attack_malware,attack
75.4,123,62,26.62329807,20,20,20,0,0,0,122.6,196,40,55.32449729,122.6,196,40,55.32449729,51.2,64,0,28.62167011,12.8,24,0,12.13260071,3,0,2,0,0,0,250.8,501,0,250.5008982,0,0,0,0,48,156,0,70.48404075,0.008378706,0.029543208,0,0.012817652,3,3,3,0,0,0,4,4,4,3,3,3,5,3,2,119.3503079,5,0,0,0,0,0,10,attack_malware,attack
80,123,61,27.45477565,20,20,20,0,0,0,157.4444444,428,40,137.0282162,157.4444444,428,40,137.0282162,46.54545455,64,0,29.17390757,12.27272727,24,0,10.69571262,13,0,7,1,1,0,3136.954545,64240,0,13649.28836,66.36363636,1460,0,311.2730459,76.54545455,388,0,137.345143,0.426627823,4.537100316,0,1.051297111,4,4,4,0,0,0,8,9,9,4,4,4,22,10,8,2.34396335,22,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,115.5,204,40,64.13033604,115.5,204,40,64.13033604,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,251.6666667,501,0,224.0613011,0,0,0,0,42.66666667,164,0,69.91041887,0.01846246,0.042102237,0,0.020658262,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,54.16396519,6,0,0,0,0,0,10,attack_malware,attack
83.44444444,123,62,29.67368831,20,20,20,0,0,0,162.2222222,533,40,153.5844863,162.2222222,533,40,153.5844863,56.88888889,64,0,21.33333333,13.33333333,24,0,10.58300524,6,0,3,0,0,0,251.1111111,501,0,216.9414924,0,0,0,0,45.77777778,172,0,72.5564914,0.249444326,2.038077631,0,0.671556547,3,3,3,0,0,0,4,5,5,3,3,3,9,5,4,4.008910593,9,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,177.1666667,533,40,175.6302072,177.1666667,533,40,175.6302072,40,64,0,32,10,24,0,10.73312629,8,0,4,0,0,0,188.3125,501,0,214.6546742,0,0,0,0,30,156,0,56.79436592,0.33240849,2.024950422,0,0.681222143,3,3,3,0,0,0,5,5,5,4,4,4,16,6,6,3.008346768,16,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,146.3333333,533,40,135.3865398,146.3333333,533,40,135.3865398,53.33333333,64,0,24.91196621,13.33333333,24,0,10.42142316,8,0,4,0,0,0,251.8333333,501,0,213.6364088,0,0,0,0,41.33333333,164,0,64.84293378,0.190806185,2.036578462,0,0.581894108,3,3,3,0,0,0,5,5,5,3,3,3,12,6,6,5.240920114,12,0,0,0,0,0,10,attack_malware,attack
83.38095238,123,62,28.71493721,20,20,20,0,0,0,177.0952381,533,40,162.3320377,177.0952381,533,40,162.3320377,54.85714286,64,0,22.9483893,14.47619048,24,0,9.998095057,15,0,8,0,0,0,275.2380952,501,0,208.0530953,0,0,0,0,72,388,0,120.4923234,0.354124971,4.039037547,0,1.070928359,3,3,3,0,0,0,7,7,7,3,3,3,21,11,10,2.82386181,21,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,115.5,204,40,64.13033604,115.5,204,40,64.13033604,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,188.75,501,0,222.3322803,0,0,0,0,32,164,0,62.29881907,0.134252208,0.750319037,0,0.258534991,3,3,3,0,0,0,4,4,4,4,4,4,8,3,3,7.448666376,8,0,0,0,0,0,10,attack_malware,attack
83.4,123,62,28.99211716,20,20,20,0,0,0,177.0666667,533,40,159.7723678,177.0666667,533,40,159.7723678,55.46666667,64,0,22.51940962,14.93333333,24,0,9.967566451,11,0,6,0,0,0,284.5333333,501,0,208.765373,0,0,0,0,84.8,388,0,136.2703196,0.150583867,2.038545244,0,0.52285562,3,3,3,0,0,0,6,6,6,3,3,3,15,8,7,6.640817453,15,0,0,0,0,0,10,attack_malware,attack
83.25,123,61,29.37260629,20,20,20,0,0,0,115.5,204,40,61.14587625,115.5,204,40,61.14587625,53.33333333,64,0,24.91196621,13.33333333,24,0,10.42142316,8,0,4,0,0,0,251.6666667,501,0,213.6344939,0,0,0,0,42.66666667,164,0,66.65696899,0.605116098,7.036839763,0,2.025557906,3,3,3,0,0,0,5,5,5,3,3,3,12,6,6,1.652575407,12,0,0,0,0,0,10,attack_malware,attack
75.4,123,62,26.62329807,20,20,20,0,0,0,122.6,196,40,55.32449729,122.6,196,40,55.32449729,36.57142857,64,0,34.20943896,9.142857143,24,0,11.71080088,3,0,2,0,0,0,179.2857143,501,0,238.400024,0,0,0,0,34.28571429,156,0,62.13349683,0.51020206,1.910547268,0,0.861304929,3,3,3,0,0,0,4,4,4,4,4,4,7,3,2,1.960007869,7,0,0,0,0,0,10,attack_malware,attack
80.35714286,123,61,28.00441488,20,20,20,0,0,0,132.5714286,533,40,129.4168663,132.5714286,533,40,129.4168663,48,64,0,28.62167011,11.375,24,0,10.52536619,9,0,4,1,1,0,4203.5,64240,0,16011.0942,91.25,1460,0,365,31,164,0,58.52406912,0.32942647,3.041021878,0,0.832214531,4,4,4,0,0,0,7,7,7,4,4,4,16,7,7,3.035578798,16,0,0,0,0,0,10,attack_malware,attack
82.5,123,62,28.32590939,20,20,20,0,0,0,156.6818182,428,40,124.8711284,156.6818182,428,40,124.8711284,55.27272727,64,0,22.48000555,14.90909091,24,0,9.966176565,16,0,9,0,0,0,285,501,0,208.7470559,0,0,0,0,88.54545455,388,0,136.3820709,0.323656721,4.034911599,0,0.927525085,3,3,3,0,0,0,7,8,8,3,3,3,22,12,10,3.089693184,22,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,40,64,0,33.12314685,10,24,0,11.1098412,4,0,2,0,0,0,189,501,0,222.4165975,0,0,0,0,30,156,0,58.78775383,0.348400207,1.985159984,0,0.698872994,3,3,3,0,0,0,4,4,4,4,4,4,8,3,3,2.870262372,8,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,251.8333333,501,0,224.0637558,0,0,0,0,40,156,0,66.01817931,0.022916371,0.068326939,0,0.034812131,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,43.63695382,6,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,29.30508281,20,20,20,0,0,0,117.1666667,212,40,62.6662637,117.1666667,212,40,62.6662637,45.71428571,64,0,30.00366278,11.42857143,24,0,10.73967687,8,0,4,0,0,0,215.4285714,501,0,216.6722851,0,0,0,0,37.14285714,172,0,64.50623958,0.275426812,1.718992324,0,0.521454699,3,3,3,0,0,0,5,5,5,4,4,4,14,6,6,3.630728342,14,0,0,0,0,0,10,attack_malware,attack
83.4,123,62,28.99211716,20,20,20,0,0,0,177.0666667,533,40,159.7723678,177.0666667,533,40,159.7723678,48.94117647,64,0,27.98318823,13.17647059,24,0,10.56074864,11,0,6,0,0,0,251.2941176,501,0,216.9449137,0,0,0,0,74.82352941,388,0,130.543209,0.309469704,2.962958277,0,0.789133445,3,3,3,0,0,0,6,6,6,4,4,4,17,8,7,3.231334119,17,0,0,0,0,0,10,attack_malware,attack
83.44444444,123,62,29.67368831,20,20,20,0,0,0,177,428,40,153.1861613,177,428,40,153.1861613,56.88888889,64,0,21.33333333,16,24,0,9.797958971,7,0,4,0,0,0,306.6666667,501,0,208.6018936,0,0,0,0,114.6666667,388,0,165.1181395,0.009363236,0.040440863,0,0.014493127,3,3,3,0,0,0,5,5,5,3,3,3,9,5,4,106.8007809,9,0,0,0,0,0,10,attack_malware,attack
83.75,123,62,28.3082522,20,20,20,0,0,0,151.875,533,40,162.5708087,151.875,533,40,162.5708087,48,64,0,29.62624319,10,24,0,11.1098412,4,0,2,0,0,0,187.875,501,0,222.0446786,0,0,0,0,30,156,0,58.78775383,0.25855881,1.887807833,0,0.659029768,4,4,4,0,0,0,6,6,6,4,4,4,8,4,4,3.867592061,8,0,0,0,0,0,10,attack_malware,attack
83.4,123,62,28.99211716,20,20,20,0,0,0,153.7333333,428,40,126.0694064,153.7333333,428,40,126.0694064,48.94117647,64,0,27.98318823,13.17647059,24,0,10.56074864,11,0,6,0,0,0,251.6470588,501,0,216.9472693,0,0,0,0,76.23529412,388,0,131.2666796,0.56928474,5.894329929,0,1.471456537,3,3,3,0,0,0,6,6,6,4,4,4,17,8,7,1.756590185,17,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,251.3333333,501,0,224.0577307,0,0,0,0,40,156,0,66.01817931,0.023134658,0.068576891,0,0.034899913,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,43.2251706,6,0,0,0,0,0,10,attack_malware,attack
77,123,1,36.17549815,20.30769231,24,20,1.109400392,0,0,166.3076923,533,36,172.6510858,166.3076923,533,36,172.6510858,49.23076923,64,0,28.06585662,12.30769231,24,0,10.64099475,8,0,4,0,0,0,231.6923077,501,0,216.0564682,0,0,0,0,36.92307692,156,0,61.27868245,0.252397077,2.040170725,0,0.59758782,4,4,5,0,0,0,5,5,5,4,4,4,13,6,6,3.962010991,13,0,0,0,0,0,10,attack_malware,attack
83.44444444,123,62,29.67368831,20,20,20,0,0,0,121.1111111,212,40,67.2336308,121.1111111,212,40,67.2336308,42.66666667,64,0,31.51142169,10,24,0,10.8544084,6,0,3,0,0,0,188.9166667,501,0,217.2754675,0,0,0,0,35.66666667,172,0,67.20299416,0.68939704,3.834628413,0,1.17225312,3,3,3,0,0,0,4,5,5,4,4,4,12,5,4,1.450542975,12,0,0,0,0,0,10,attack_malware,attack
82.31578947,123,62,28.40589264,20,20,20,0,0,0,151.4210526,533,40,130.5408901,151.4210526,533,40,130.5408901,53.89473684,64,0,23.97659678,13.89473684,24,0,10.27345412,13,0,7,0,0,0,264.3684211,501,0,212.4108206,0,0,0,0,60,388,0,101.1753154,0.496938341,4.866095996,0,1.282823901,3,3,3,0,0,0,6,7,7,3,3,3,19,10,9,2.012322086,19,0,0,0,0,0,10,attack_malware,attack
83.33333333,123,62,30.73543015,20,20,20,0,0,0,177.1666667,533,40,184.2025154,177.1666667,533,40,184.2025154,53.33333333,64,0,26.12789059,13.33333333,24,0,10.93008082,4,0,2,0,0,0,250.6666667,501,0,224.0541601,0,0,0,0,40,156,0,66.01817931,0.02316011,0.069951214,0,0.035303195,3,3,3,0,0,0,4,4,4,3,3,3,6,3,3,43.17770652,6,0,0,0,0,0,10,attack_malware,attack
